[2025-02-09T17:36:36.407+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-02-09T17:36:36.613+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-11-05T00:00:00+00:00 [queued]>
[2025-02-09T17:36:36.624+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-11-05T00:00:00+00:00 [queued]>
[2025-02-09T17:36:36.625+0000] {taskinstance.py:2865} INFO - Starting attempt 1 of 1
[2025-02-09T17:36:36.643+0000] {taskinstance.py:2888} INFO - Executing <Task(KafkaProduceOperator): generate_txn_fact_data> on 2024-11-05 00:00:00+00:00
[2025-02-09T17:36:36.655+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'transaction_facts_generator', 'generate_txn_fact_data', 'scheduled__2024-11-05T00:00:00+00:00', '--job-id', '569', '--raw', '--subdir', 'DAGS_FOLDER/transaction_facts_generator.py', '--cfg-path', '/tmp/tmp28m4_w_2']
[2025-02-09T17:36:36.658+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70 DeprecationWarning: This process (pid=428) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2025-02-09T17:36:36.658+0000] {standard_task_runner.py:105} INFO - Job 569: Subtask generate_txn_fact_data
[2025-02-09T17:36:36.658+0000] {standard_task_runner.py:72} INFO - Started process 435 to run task
[2025-02-09T17:36:36.716+0000] {task_command.py:467} INFO - Running <TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2024-11-05T00:00:00+00:00 [running]> on host 3aeaa30cef4e
[2025-02-09T17:36:36.842+0000] {taskinstance.py:3131} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='Saleh' AIRFLOW_CTX_DAG_ID='transaction_facts_generator' AIRFLOW_CTX_TASK_ID='generate_txn_fact_data' AIRFLOW_CTX_EXECUTION_DATE='2024-11-05T00:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2024-11-05T00:00:00+00:00'
[2025-02-09T17:36:36.843+0000] {taskinstance.py:731} INFO - ::endgroup::
[2025-02-09T17:36:36.867+0000] {conn.py:362} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.4', 9092) IPv4]
[2025-02-09T17:36:36.868+0000] {conn.py:957} INFO - Probing node bootstrap-0 broker version
[2025-02-09T17:36:36.870+0000] {conn.py:393} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: Connection complete.
[2025-02-09T17:36:36.972+0000] {conn.py:1019} INFO - Broker version identified as 2.5.0
[2025-02-09T17:36:36.973+0000] {conn.py:1020} INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
[2025-02-09T17:36:36.986+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000001', 'transaction_date': 1714498596984, 'account_id': 'C00239', 'customer_id': 'C00992', 'transaction_type': 'Deposit', 'branch_id': 'C00035', 'currency': 'EUR', 'transaction_amount': 3621.17, 'exchange_rate': 0.8975}
[2025-02-09T17:36:37.010+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000012', 'transaction_date': 1719682597010, 'account_id': 'C00667', 'customer_id': 'C00073', 'transaction_type': 'Transfer', 'branch_id': 'C00543', 'currency': 'EUR', 'transaction_amount': 1883.81, 'exchange_rate': 1.2531}
[2025-02-09T17:36:37.012+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000013', 'transaction_date': 1715189797011, 'account_id': 'C00119', 'customer_id': 'C00817', 'transaction_type': 'Withdrawal', 'branch_id': 'C00776', 'currency': 'EUR', 'transaction_amount': 7109.5, 'exchange_rate': 0.6023}
[2025-02-09T17:36:36.997+0000] {conn.py:362} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.4', 9092) IPv4]
[2025-02-09T17:36:37.016+0000] {conn.py:393} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: Connection complete.
[2025-02-09T17:36:37.017+0000] {conn.py:673} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connected> [IPv4 ('172.20.0.4', 9092)]>: Closing connection. 
[2025-02-09T17:36:37.016+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000014', 'transaction_date': 1727631397016, 'account_id': 'C00200', 'customer_id': 'C00765', 'transaction_type': 'Transfer', 'branch_id': 'C00710', 'currency': 'EUR', 'transaction_amount': 9890.34, 'exchange_rate': 1.4842}
[2025-02-09T17:36:37.022+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000015', 'transaction_date': 1728581797022, 'account_id': 'C00071', 'customer_id': 'C00013', 'transaction_type': 'Withdrawal', 'branch_id': 'C00022', 'currency': 'GBP', 'transaction_amount': 3150.46, 'exchange_rate': 0.8439}
[2025-02-09T17:36:37.027+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000016', 'transaction_date': 1715535397024, 'account_id': 'C00644', 'customer_id': 'C00294', 'transaction_type': 'Debit', 'branch_id': 'C00315', 'currency': 'EUR', 'transaction_amount': 7790.3, 'exchange_rate': 0.9964}
[2025-02-09T17:36:37.033+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000017', 'transaction_date': 1733160997031, 'account_id': 'C00077', 'customer_id': 'C00572', 'transaction_type': 'Withdrawal', 'branch_id': 'C00243', 'currency': 'USD', 'transaction_amount': 5354.14, 'exchange_rate': 1.439}
[2025-02-09T17:36:37.037+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000018', 'transaction_date': 1729618597036, 'account_id': 'C00562', 'customer_id': 'C00317', 'transaction_type': 'Deposit', 'branch_id': 'C00016', 'currency': 'GBP', 'transaction_amount': 6759.43, 'exchange_rate': 0.6322}
[2025-02-09T17:36:37.042+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000019', 'transaction_date': 1736271397040, 'account_id': 'C00962', 'customer_id': 'C00512', 'transaction_type': 'Transfer', 'branch_id': 'C00178', 'currency': 'EUR', 'transaction_amount': 7438.34, 'exchange_rate': 0.5581}
[2025-02-09T17:36:37.049+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000020', 'transaction_date': 1720632997047, 'account_id': 'C00192', 'customer_id': 'C00155', 'transaction_type': 'Transfer', 'branch_id': 'C00116', 'currency': 'USD', 'transaction_amount': 1042.88, 'exchange_rate': 1.1419}
[2025-02-09T17:36:37.054+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000021', 'transaction_date': 1736616997053, 'account_id': 'C00940', 'customer_id': 'C00243', 'transaction_type': 'Deposit', 'branch_id': 'C00033', 'currency': 'EUR', 'transaction_amount': 4362.56, 'exchange_rate': 0.8302}
[2025-02-09T17:36:37.058+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000022', 'transaction_date': 1714325797055, 'account_id': 'C00788', 'customer_id': 'C00288', 'transaction_type': 'Debit', 'branch_id': 'C00368', 'currency': 'EUR', 'transaction_amount': 904.71, 'exchange_rate': 0.9077}
[2025-02-09T17:36:37.064+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000023', 'transaction_date': 1723916197062, 'account_id': 'C00983', 'customer_id': 'C00966', 'transaction_type': 'Transfer', 'branch_id': 'C00147', 'currency': 'GBP', 'transaction_amount': 3553.29, 'exchange_rate': 1.1668}
[2025-02-09T17:36:37.068+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000024', 'transaction_date': 1715016997066, 'account_id': 'C00485', 'customer_id': 'C00305', 'transaction_type': 'Withdrawal', 'branch_id': 'C00311', 'currency': 'GBP', 'transaction_amount': 4992.13, 'exchange_rate': 1.3938}
[2025-02-09T17:36:37.072+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000025', 'transaction_date': 1711128997071, 'account_id': 'C00230', 'customer_id': 'C00927', 'transaction_type': 'Credit', 'branch_id': 'C00833', 'currency': 'USD', 'transaction_amount': 6656.11, 'exchange_rate': 1.3365}
[2025-02-09T17:36:37.074+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000026', 'transaction_date': 1738863397074, 'account_id': 'C00930', 'customer_id': 'C00509', 'transaction_type': 'Transfer', 'branch_id': 'C00331', 'currency': 'GBP', 'transaction_amount': 8724.69, 'exchange_rate': 1.483}
[2025-02-09T17:36:37.077+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000027', 'transaction_date': 1735407397077, 'account_id': 'C00983', 'customer_id': 'C00506', 'transaction_type': 'Credit', 'branch_id': 'C00511', 'currency': 'GBP', 'transaction_amount': 8069.49, 'exchange_rate': 1.093}
[2025-02-09T17:36:37.078+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000028', 'transaction_date': 1732901797078, 'account_id': 'C00905', 'customer_id': 'C00740', 'transaction_type': 'Transfer', 'branch_id': 'C00535', 'currency': 'USD', 'transaction_amount': 9476.87, 'exchange_rate': 1.1132}
[2025-02-09T17:36:37.086+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000029', 'transaction_date': 1715189797084, 'account_id': 'C00083', 'customer_id': 'C00432', 'transaction_type': 'Credit', 'branch_id': 'C00625', 'currency': 'EUR', 'transaction_amount': 3457.32, 'exchange_rate': 0.8506}
[2025-02-09T17:36:37.092+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000030', 'transaction_date': 1733765797092, 'account_id': 'C00752', 'customer_id': 'C00167', 'transaction_type': 'Debit', 'branch_id': 'C00493', 'currency': 'USD', 'transaction_amount': 5626.59, 'exchange_rate': 0.6483}
[2025-02-09T17:36:37.096+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000031', 'transaction_date': 1729013797096, 'account_id': 'C00262', 'customer_id': 'C00290', 'transaction_type': 'Credit', 'branch_id': 'C00868', 'currency': 'GBP', 'transaction_amount': 2336.57, 'exchange_rate': 0.553}
[2025-02-09T17:36:37.101+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000032', 'transaction_date': 1720546597098, 'account_id': 'C00652', 'customer_id': 'C00855', 'transaction_type': 'Transfer', 'branch_id': 'C00390', 'currency': 'GBP', 'transaction_amount': 9626.67, 'exchange_rate': 0.7099}
[2025-02-09T17:36:37.105+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000033', 'transaction_date': 1736098597102, 'account_id': 'C00637', 'customer_id': 'C00244', 'transaction_type': 'Withdrawal', 'branch_id': 'C00153', 'currency': 'EUR', 'transaction_amount': 7815.84, 'exchange_rate': 1.2628}
[2025-02-09T17:36:37.110+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000034', 'transaction_date': 1735839397108, 'account_id': 'C00545', 'customer_id': 'C00205', 'transaction_type': 'Transfer', 'branch_id': 'C00820', 'currency': 'EUR', 'transaction_amount': 8000.36, 'exchange_rate': 0.9587}
[2025-02-09T17:36:37.117+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000035', 'transaction_date': 1721064997113, 'account_id': 'C00801', 'customer_id': 'C00489', 'transaction_type': 'Transfer', 'branch_id': 'C00905', 'currency': 'GBP', 'transaction_amount': 1200.47, 'exchange_rate': 1.2852}
[2025-02-09T17:36:37.124+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000036', 'transaction_date': 1732037797119, 'account_id': 'C00954', 'customer_id': 'C00544', 'transaction_type': 'Transfer', 'branch_id': 'C00341', 'currency': 'EUR', 'transaction_amount': 8818.24, 'exchange_rate': 0.5807}
[2025-02-09T17:36:37.131+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000037', 'transaction_date': 1721583397126, 'account_id': 'C00758', 'customer_id': 'C00851', 'transaction_type': 'Deposit', 'branch_id': 'C00379', 'currency': 'USD', 'transaction_amount': 2769.09, 'exchange_rate': 0.6886}
[2025-02-09T17:36:37.138+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000038', 'transaction_date': 1707845797134, 'account_id': 'C00022', 'customer_id': 'C00794', 'transaction_type': 'Credit', 'branch_id': 'C00931', 'currency': 'GBP', 'transaction_amount': 7067.38, 'exchange_rate': 0.5108}
[2025-02-09T17:36:37.144+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000039', 'transaction_date': 1733592997142, 'account_id': 'C00266', 'customer_id': 'C00350', 'transaction_type': 'Deposit', 'branch_id': 'C00932', 'currency': 'USD', 'transaction_amount': 4184.99, 'exchange_rate': 1.2226}
[2025-02-09T17:36:37.150+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000040', 'transaction_date': 1738344997146, 'account_id': 'C00715', 'customer_id': 'C00660', 'transaction_type': 'Transfer', 'branch_id': 'C00602', 'currency': 'EUR', 'transaction_amount': 6906.25, 'exchange_rate': 0.7924}
[2025-02-09T17:36:37.155+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000041', 'transaction_date': 1716053797155, 'account_id': 'C00917', 'customer_id': 'C00436', 'transaction_type': 'Transfer', 'branch_id': 'C00563', 'currency': 'USD', 'transaction_amount': 7111.21, 'exchange_rate': 1.0131}
[2025-02-09T17:36:37.164+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000042', 'transaction_date': 1730482597159, 'account_id': 'C00414', 'customer_id': 'C00831', 'transaction_type': 'Deposit', 'branch_id': 'C00433', 'currency': 'USD', 'transaction_amount': 9587.39, 'exchange_rate': 1.2437}
[2025-02-09T17:36:37.169+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000043', 'transaction_date': 1715362597166, 'account_id': 'C00429', 'customer_id': 'C00811', 'transaction_type': 'Deposit', 'branch_id': 'C00505', 'currency': 'USD', 'transaction_amount': 9085.82, 'exchange_rate': 1.0538}
[2025-02-09T17:36:37.179+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000044', 'transaction_date': 1713288997175, 'account_id': 'C00597', 'customer_id': 'C00193', 'transaction_type': 'Credit', 'branch_id': 'C00817', 'currency': 'GBP', 'transaction_amount': 6726.38, 'exchange_rate': 1.3353}
[2025-02-09T17:36:37.184+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000045', 'transaction_date': 1720719397180, 'account_id': 'C00690', 'customer_id': 'C00083', 'transaction_type': 'Transfer', 'branch_id': 'C00414', 'currency': 'EUR', 'transaction_amount': 2178.18, 'exchange_rate': 1.315}
[2025-02-09T17:36:37.186+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000046', 'transaction_date': 1716140197186, 'account_id': 'C00455', 'customer_id': 'C00529', 'transaction_type': 'Deposit', 'branch_id': 'C00012', 'currency': 'EUR', 'transaction_amount': 8909.46, 'exchange_rate': 0.7929}
[2025-02-09T17:36:37.190+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000047', 'transaction_date': 1728754597189, 'account_id': 'C00463', 'customer_id': 'C00230', 'transaction_type': 'Transfer', 'branch_id': 'C00003', 'currency': 'USD', 'transaction_amount': 1815.04, 'exchange_rate': 1.3247}
[2025-02-09T17:36:37.191+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000048', 'transaction_date': 1730396197191, 'account_id': 'C00184', 'customer_id': 'C00821', 'transaction_type': 'Credit', 'branch_id': 'C00221', 'currency': 'GBP', 'transaction_amount': 9942.05, 'exchange_rate': 0.6086}
[2025-02-09T17:36:37.198+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000049', 'transaction_date': 1717436197196, 'account_id': 'C00517', 'customer_id': 'C00671', 'transaction_type': 'Credit', 'branch_id': 'C00812', 'currency': 'EUR', 'transaction_amount': 7360.62, 'exchange_rate': 1.2414}
[2025-02-09T17:36:37.202+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000050', 'transaction_date': 1710696997200, 'account_id': 'C00799', 'customer_id': 'C00630', 'transaction_type': 'Credit', 'branch_id': 'C00991', 'currency': 'USD', 'transaction_amount': 274.18, 'exchange_rate': 0.9734}
[2025-02-09T17:36:37.206+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000051', 'transaction_date': 1727458597205, 'account_id': 'C00784', 'customer_id': 'C00542', 'transaction_type': 'Debit', 'branch_id': 'C00525', 'currency': 'USD', 'transaction_amount': 8716.95, 'exchange_rate': 0.6263}
[2025-02-09T17:36:37.210+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000052', 'transaction_date': 1721324197209, 'account_id': 'C00384', 'customer_id': 'C00346', 'transaction_type': 'Withdrawal', 'branch_id': 'C00946', 'currency': 'USD', 'transaction_amount': 2356.89, 'exchange_rate': 1.2382}
[2025-02-09T17:36:37.214+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000053', 'transaction_date': 1732383397213, 'account_id': 'C00005', 'customer_id': 'C00939', 'transaction_type': 'Withdrawal', 'branch_id': 'C00274', 'currency': 'GBP', 'transaction_amount': 3042.13, 'exchange_rate': 0.5943}
[2025-02-09T17:36:37.220+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000054', 'transaction_date': 1732210597217, 'account_id': 'C00422', 'customer_id': 'C00387', 'transaction_type': 'Credit', 'branch_id': 'C00688', 'currency': 'USD', 'transaction_amount': 4130.02, 'exchange_rate': 1.1989}
[2025-02-09T17:36:37.225+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000055', 'transaction_date': 1737653797221, 'account_id': 'C00369', 'customer_id': 'C00920', 'transaction_type': 'Deposit', 'branch_id': 'C00675', 'currency': 'USD', 'transaction_amount': 3660.7, 'exchange_rate': 1.4744}
[2025-02-09T17:36:37.229+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000056', 'transaction_date': 1732296997226, 'account_id': 'C00723', 'customer_id': 'C00520', 'transaction_type': 'Transfer', 'branch_id': 'C00860', 'currency': 'GBP', 'transaction_amount': 8616.3, 'exchange_rate': 1.2849}
[2025-02-09T17:36:37.232+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000057', 'transaction_date': 1726076197230, 'account_id': 'C00298', 'customer_id': 'C00515', 'transaction_type': 'Withdrawal', 'branch_id': 'C00131', 'currency': 'EUR', 'transaction_amount': 1954.06, 'exchange_rate': 1.0453}
[2025-02-09T17:36:37.235+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000058', 'transaction_date': 1711301797234, 'account_id': 'C00349', 'customer_id': 'C00943', 'transaction_type': 'Credit', 'branch_id': 'C00741', 'currency': 'GBP', 'transaction_amount': 4976.05, 'exchange_rate': 0.8127}
[2025-02-09T17:36:37.239+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000059', 'transaction_date': 1732037797238, 'account_id': 'C00067', 'customer_id': 'C00166', 'transaction_type': 'Transfer', 'branch_id': 'C00549', 'currency': 'USD', 'transaction_amount': 2772.47, 'exchange_rate': 1.0688}
[2025-02-09T17:36:37.245+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000060', 'transaction_date': 1715276197243, 'account_id': 'C00400', 'customer_id': 'C00167', 'transaction_type': 'Debit', 'branch_id': 'C00560', 'currency': 'EUR', 'transaction_amount': 3216.08, 'exchange_rate': 0.655}
[2025-02-09T17:36:37.250+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000061', 'transaction_date': 1727544997249, 'account_id': 'C00855', 'customer_id': 'C00510', 'transaction_type': 'Credit', 'branch_id': 'C00318', 'currency': 'USD', 'transaction_amount': 4403.03, 'exchange_rate': 1.2188}
[2025-02-09T17:36:37.255+0000] {kafka_operator.py:71} INFO - Sent transaction: {'transaction_id': 'T000062', 'transaction_date': 1734284197253, 'account_id': 'C00140', 'customer_id': 'C00581', 'transaction_type': 'Deposit', 'branch_id': 'C00964', 'currency': 'GBP', 'transaction_amount': 119.29, 'exchange_rate': 0.7172}
